cell,group in,group out,legendre,nuclide,mean,std. dev.
2,1,6,P0,Cr53,0.0,0.0
2,1,6,P0,Ni62,0.0,0.0
2,1,6,P0,Ni60,0.0,0.0
2,1,6,P0,Ni64,0.0,0.0
2,1,6,P0,Ni61,0.0,0.0
2,1,6,P0,Ni58,0.0,0.0
2,1,6,P0,Fe54,0.0,0.0
2,1,6,P0,Fe56,0.0,0.0
2,1,6,P0,Fe57,0.0,0.0
2,1,6,P0,Fe58,0.0,0.0
2,1,6,P1,C12,0.0,0.0
2,1,6,P1,C13,0.0,0.0
2,1,6,P1,Si30,0.0,0.0
2,1,6,P1,Si29,0.0,0.0
2,1,6,P1,Si28,0.0,0.0
2,1,6,P1,Mn55,0.0,0.0
2,1,6,P1,P31,0.0,0.0
2,1,6,P1,S33,0.0,0.0
2,1,6,P1,S34,0.0,0.0
2,1,6,P1,S32,0.0,0.0
2,1,6,P1,S36,0.0,0.0
2,1,6,P1,Cr52,0.0,0.0
2,1,6,P1,Cr50,0.0,0.0
2,1,6,P1,Cr54,0.0,0.0
2,1,6,P1,Cr53,0.0,0.0
2,1,6,P1,Ni62,0.0,0.0
2,1,6,P1,Ni60,0.0,0.0
2,1,6,P1,Ni64,0.0,0.0
2,1,6,P1,Ni61,0.0,0.0
2,1,6,P1,Ni58,0.0,0.0
2,1,6,P1,Fe54,0.0,0.0
2,1,6,P1,Fe56,0.0,0.0
2,1,6,P1,Fe57,0.0,0.0
2,1,6,P1,Fe58,0.0,0.0
2,1,7,P0,C12,0.0,0.0
2,1,7,P0,C13,0.0,0.0
2,1,7,P0,Si30,0.0,0.0
2,1,7,P0,Si29,0.0,0.0
2,1,7,P0,Si28,0.0,0.0
2,1,7,P0,Mn55,0.0,0.0
2,1,7,P0,P31,0.0,0.0
2,1,7,P0,S33,0.0,0.0
2,1,7,P0,S34,0.0,0.0
2,1,7,P0,S32,0.0,0.0
2,1,7,P0,S36,0.0,0.0
2,1,7,P0,Cr52,0.0,0.0
2,1,7,P0,Cr50,0.0,0.0
2,1,7,P0,Cr54,0.0,0.0
2,1,7,P0,Cr53,0.0,0.0
2,1,7,P0,Ni62,0.0,0.0
2,1,7,P0,Ni60,0.0,0.0
2,1,7,P0,Ni64,0.0,0.0
2,1,7,P0,Ni61,0.0,0.0
2,1,7,P0,Ni58,0.0,0.0
2,1,7,P0,Fe54,0.0,0.0
2,1,7,P0,Fe56,0.0,0.0
2,1,7,P0,Fe57,0.0,0.0
2,1,7,P0,Fe58,0.0,0.0
2,1,7,P1,C12,0.0,0.0
2,1,7,P1,C13,0.0,0.0
2,1,7,P1,Si30,0.0,0.0
2,1,7,P1,Si29,0.0,0.0
2,1,7,P1,Si28,0.0,0.0
2,1,7,P1,Mn55,0.0,0.0
2,1,7,P1,P31,0.0,0.0
2,1,7,P1,S33,0.0,0.0
2,1,7,P1,S34,0.0,0.0
2,1,7,P1,S32,0.0,0.0
2,1,7,P1,S36,0.0,0.0
2,1,7,P1,Cr52,0.0,0.0
2,1,7,P1,Cr50,0.0,0.0
2,1,7,P1,Cr54,0.0,0.0
2,1,7,P1,Cr53,0.0,0.0
2,1,7,P1,Ni62,0.0,0.0
2,1,7,P1,Ni60,0.0,0.0
2,1,7,P1,Ni64,0.0,0.0
2,1,7,P1,Ni61,0.0,0.0
2,1,7,P1,Ni58,0.0,0.0
2,1,7,P1,Fe54,0.0,0.0
2,1,7,P1,Fe56,0.0,0.0
2,1,7,P1,Fe57,0.0,0.0
2,1,7,P1,Fe58,0.0,0.0
2,1,8,P0,C12,0.0,0.0
2,1,8,P0,C13,0.0,0.0
2,1,8,P0,Si30,0.0,0.0
2,1,8,P0,Si29,0.0,0.0
2,1,8,P0,Si28,0.0,0.0
2,1,8,P0,Mn55,0.0,0.0
2,1,8,P0,P31,0.0,0.0
2,1,8,P0,S33,0.0,0.0
2,1,8,P0,S34,0.0,0.0
2,1,8,P0,S32,0.0,0.0
2,1,8,P0,S36,0.0,0.0
2,1,8,P0,Cr52,0.0,0.0
2,1,8,P0,Cr50,0.0,0.0
2,1,8,P0,Cr54,0.0,0.0
2,1,8,P0,Cr53,0.0,0.0
2,1,8,P0,Ni62,0.0,0.0
2,1,8,P0,Ni60,0.0,0.0
2,1,8,P0,Ni64,0.0,0.0
2,1,8,P0,Ni61,0.0,0.0
2,1,8,P0,Ni58,0.0,0.0
2,1,8,P0,Fe54,0.0,0.0
2,1,8,P0,Fe56,0.0,0.0
2,1,8,P0,Fe57,0.0,0.0
2,1,8,P0,Fe58,0.0,0.0
2,1,8,P1,C12,0.0,0.0
2,1,8,P1,C13,0.0,0.0
2,1,8,P1,Si30,0.0,0.0
2,1,8,P1,Si29,0.0,0.0
2,1,8,P1,Si28,0.0,0.0
2,1,8,P1,Mn55,0.0,0.0
2,1,8,P1,P31,0.0,0.0
2,1,8,P1,S33,0.0,0.0
2,1,8,P1,S34,0.0,0.0
2,1,8,P1,S32,0.0,0.0
2,1,8,P1,S36,0.0,0.0
2,1,8,P1,Cr52,0.0,0.0
2,1,8,P1,Cr50,0.0,0.0
2,1,8,P1,Cr54,0.0,0.0
2,1,8,P1,Cr53,0.0,0.0
2,1,8,P1,Ni62,0.0,0.0
2,1,8,P1,Ni60,0.0,0.0
2,1,8,P1,Ni64,0.0,0.0
2,1,8,P1,Ni61,0.0,0.0
2,1,8,P1,Ni58,0.0,0.0
2,1,8,P1,Fe54,0.0,0.0
2,1,8,P1,Fe56,0.0,0.0
2,1,8,P1,Fe57,0.0,0.0
2,1,8,P1,Fe58,0.0,0.0
2,2,1,P0,C12,0.0,0.0
2,2,1,P0,C13,0.0,0.0
2,2,1,P0,Si30,0.0,0.0
2,2,1,P0,Si29,0.0,0.0
2,2,1,P0,Si28,0.0,0.0
2,2,1,P0,Mn55,0.0,0.0
2,2,1,P0,P31,0.0,0.0
2,2,1,P0,S33,0.0,0.0
2,2,1,P0,S34,0.0,0.0
2,2,1,P0,S32,0.0,0.0
2,2,1,P0,S36,0.0,0.0
2,2,1,P0,Cr52,0.0,0.0
2,2,1,P0,Cr50,0.0,0.0
2,2,1,P0,Cr54,0.0,0.0
2,2,1,P0,Cr53,0.0,0.0
2,2,1,P0,Ni62,0.0,0.0
2,2,1,P0,Ni60,0.0,0.0
2,2,1,P0,Ni64,0.0,0.0
2,2,1,P0,Ni61,0.0,0.0
2,2,1,P0,Ni58,0.0,0.0
2,2,1,P0,Fe54,0.0,0.0
2,2,1,P0,Fe56,0.0,0.0
2,2,1,P0,Fe57,0.0,0.0
2,2,1,P0,Fe58,0.0,0.0
2,2,1,P1,C12,0.0,0.0
2,2,1,P1,C13,0.0,0.0
2,2,1,P1,Si30,0.0,0.0
2,2,1,P1,Si29,0.0,0.0
2,2,1,P1,Si28,0.0,0.0
2,2,1,P1,Mn55,0.0,0.0
2,2,1,P1,P31,0.0,0.0
2,2,1,P1,S33,0.0,0.0
2,2,1,P1,S34,0.0,0.0
2,2,1,P1,S32,0.0,0.0
2,2,1,P1,S36,0.0,0.0
2,2,1,P1,Cr52,0.0,0.0
2,2,1,P1,Cr50,0.0,0.0
2,2,1,P1,Cr54,0.0,0.0
2,2,1,P1,Cr53,0.0,0.0
2,2,1,P1,Ni62,0.0,0.0
2,2,1,P1,Ni60,0.0,0.0
2,2,1,P1,Ni64,0.0,0.0
2,2,1,P1,Ni61,0.0,0.0
2,2,1,P1,Ni58,0.0,0.0
2,2,1,P1,Fe54,0.0,0.0
2,2,1,P1,Fe56,0.0,0.0
2,2,1,P1,Fe57,0.0,0.0
2,2,1,P1,Fe58,0.0,0.0
2,2,2,P0,C12,0.0012660366947659489,2.4569365343900855e-05
2,2,2,P0,C13,1.677011004362515e-05,2.4738867581778627e-06
2,2,2,P0,Si30,0.00014060481085767442,7.72388075631595e-06
2,2,2,P0,Si29,0.00020294984850837162,8.909559740298603e-06
2,2,2,P0,Si28,0.0054328004138231535,7.365391722742016e-05
2,2,2,P0,Mn55,0.011111822759666497,0.00013691844096824473
2,2,2,P0,P31,0.00023102716638393356,9.622323430837676e-06
2,2,2,P0,S33,7.57040777291238e-07,4.769015715459365e-07
2,2,2,P0,S34,3.7584355368205374e-06,1.1367080322719825e-06
2,2,2,P0,S32,0.00013285663451182328,6.905984731756544e-06
2,2,2,P0,S36,0.0,0.0
2,2,2,P0,Cr52,0.04542730739482043,0.00047853288972729666
2,2,2,P0,Cr50,0.005757644161876364,8.155475473185236e-05
2,2,2,P0,Cr54,0.0016808307314875705,3.0479966990938143e-05
2,2,2,P0,Cr53,0.014700971416265515,0.0001880565580025944
2,2,2,P0,Ni62,0.002644790212768553,4.315662288445378e-05
2,2,2,P0,Ni60,0.018558878303383732,0.00024005390249134037
2,2,2,P0,Ni64,0.0008952983571521217,2.128838159857842e-05
2,2,2,P0,Ni61,0.0007902539525267563,1.887856293520376e-05
2,2,2,P0,Ni58,0.045128896688019,0.0005083043663296462
2,2,2,P0,Fe54,0.023601806397038922,0.0002808991095703924
2,2,2,P0,Fe56,0.15246275038836682,0.001558153215229854
2,2,2,P0,Fe57,0.008503551905446964,0.0001095389888818087
2,2,2,P0,Fe58,0.0012603142778885947,2.534134107582763e-05
2,2,2,P1,C12,0.00010427012406093828,9.335863641039527e-06
2,2,2,P1,C13,4.89964326709215e-07,9.52793796608334e-07
2,2,2,P1,Si30,1.1693596203220697e-05,3.200908020941169e-06
2,2,2,P1,Si29,2.455193216117946e-05,3.528672585227745e-06
2,2,2,P1,Si28,0.0004335552435637996,1.9499560409219292e-05
2,2,2,P1,Mn55,0.0004315995582556468,2.6785925095643788e-05
2,2,2,P1,P31,3.227231909179787e-05,4.140921267412217e-06
2,2,2,P1,S33,1.936276786432616e-08,1.615988862233102e-07
2,2,2,P1,S34,2.550014914173883e-07,5.073486223497262e-07
2,2,2,P1,S32,1.4299644728546775e-05,3.217934260127579e-06
2,2,2,P1,S36,0.0,0.0
2,2,2,P1,Cr52,0.004025917061158935,7.025764441288498e-05
2,2,2,P1,Cr50,0.00048685972845823576,2.1793064976784857e-05
2,2,2,P1,Cr54,0.00012149461916606045,1.0824219224417213e-05
2,2,2,P1,Cr53,0.0009445042999076243,3.29436124374031e-05
2,2,2,P1,Ni62,0.00013791085726773205,1.3741720200000322e-05
2,2,2,P1,Ni60,0.0014434038420128613,4.118440389562452e-05
2,2,2,P1,Ni64,3.077061638353161e-05,7.424052510785939e-06
2,2,2,P1,Ni61,3.152620015137511e-05,7.469885825333371e-06
2,2,2,P1,Ni58,0.005062002888358011,8.055145515946578e-05
2,2,2,P1,Fe54,0.001039526730462052,4.24104788698672e-05
2,2,2,P1,Fe56,0.012721143832749254,0.00016163264424988953
2,2,2,P1,Fe57,0.00041386104085619626,2.4387077716117713e-05
2,2,2,P1,Fe58,7.782593154636618e-05,9.451269148915801e-06
2,2,3,P0,C12,6.69759536110285e-06,1.1731497112344393e-06
2,2,3,P0,C13,0.0,0.0
2,2,3,P0,Si30,3.868082829027616e-07,2.7365952959255017e-07
2,2,3,P0,Si29,1.112053964429431e-06,4.530608359853919e-07
2,2,3,P0,Si28,9.21398367370414e-06,1.381113733964766e-06
2,2,3,P0,Mn55,1.0100429010404002e-05,1.3712791460417382e-06
2,2,3,P0,P31,1.1787100322694668e-06,4.800788634904353e-07
2,2,3,P0,S33,0.0,0.0
2,2,3,P0,S34,0.0,0.0
2,2,3,P0,S32,0.0,0.0
2,2,3,P0,S36,0.0,0.0
2,2,3,P0,Cr52,5.793758724152698e-05,3.3187506754735683e-06
2,2,3,P0,Cr50,0.0005518518087452339,1.2249807263335081e-05
2,2,3,P0,Cr54,1.3451203245481788e-06,5.056857311116695e-07
2,2,3,P0,Cr53,0.00045581666071154066,9.941395448656887e-06
2,2,3,P0,Ni62,0.00010423462026997962,4.703148782217549e-06
2,2,3,P0,Ni60,0.0,0.0
2,2,3,P0,Ni64,3.8244044739498847e-07,2.702401359855303e-07
2,2,3,P0,Ni61,1.904456651048364e-07,1.9047525926695157e-07
2,2,3,P0,Ni58,9.4910845151796e-05,4.260539530095821e-06
2,2,3,P0,Fe54,3.451777090321583e-05,2.523778770563543e-06
2,2,3,P0,Fe56,0.00037240408531863747,9.18775380195961e-06
2,2,3,P0,Fe57,6.0844131492314814e-05,3.460008732834167e-06
2,2,3,P0,Fe58,1.910145919628255e-07,1.9103651747892136e-07
2,2,3,P1,C12,-1.7673329179693024e-06,6.073657077949013e-07
2,2,3,P1,C13,0.0,0.0
2,2,3,P1,Si30,-2.3821846780089892e-07,1.685604176867983e-07
2,2,3,P1,Si29,-2.881589932539621e-07,1.8714474949442858e-07
2,2,3,P1,Si28,-1.7839321314936935e-06,7.512591408654845e-07
2,2,3,P1,Mn55,-2.1296792757558304e-06,7.526537044636928e-07
2,2,3,P1,P31,-4.51429805748551e-07,3.098715858795614e-07
2,2,3,P1,S33,0.0,0.0
2,2,3,P1,S34,0.0,0.0
2,2,3,P1,S32,0.0,0.0
2,2,3,P1,S36,0.0,0.0
2,2,3,P1,Cr52,-1.7818162299257144e-05,2.0659579743477947e-06
2,2,3,P1,Cr50,-0.00018676832381848155,6.510696391516156e-06
2,2,3,P1,Cr54,-1.2762273667075515e-07,2.4652911844812585e-07
2,2,3,P1,Cr53,-0.00013448697465530765,5.3234804805518854e-06
2,2,3,P1,Ni62,-3.485883046438385e-05,2.676001685795898e-06
2,2,3,P1,Ni60,0.0,0.0
2,2,3,P1,Ni64,6.456342470028609e-08,1.3425506689654942e-07
2,2,3,P1,Ni61,1.231459813298177e-07,1.231651175077575e-07
2,2,3,P1,Ni58,-3.19433346562821e-05,2.437294923733336e-06
2,2,3,P1,Fe54,-1.2663661708531875e-05,1.5870445940271626e-06
2,2,3,P1,Fe56,-0.00012027734417058488,5.114635366033163e-06
2,2,3,P1,Fe57,-2.0517612442802226e-05,2.1607099456109495e-06
2,2,3,P1,Fe58,1.3815820546011654e-08,1.3817406388185523e-08
