cell,group in,group out,legendre,nuclide,mean,std. dev.
4,1,7,P1,C13,0.0,0.0
4,1,7,P1,O16,0.0,0.0
4,1,7,P1,O17,0.0,0.0
4,1,7,P1,O18,0.0,0.0
4,1,7,P1,Na23,0.0,0.0
4,1,7,P1,Mg26,0.0,0.0
4,1,7,P1,Mg24,0.0,0.0
4,1,7,P1,Mg25,0.0,0.0
4,1,7,P1,Al27,0.0,0.0
4,1,7,P1,Si30,0.0,0.0
4,1,7,P1,Si29,0.0,0.0
4,1,7,P1,Si28,0.0,0.0
4,1,7,P1,K39,0.0,0.0
4,1,7,P1,K41,0.0,0.0
4,1,7,P1,K40,0.0,0.0
4,1,7,P1,Ca48,0.0,0.0
4,1,7,P1,Ca42,0.0,0.0
4,1,7,P1,Ca43,0.0,0.0
4,1,7,P1,Ca40,0.0,0.0
4,1,7,P1,Ca46,0.0,0.0
4,1,7,P1,Ca44,0.0,0.0
4,1,7,P1,Fe54,0.0,0.0
4,1,7,P1,Fe56,0.0,0.0
4,1,7,P1,Fe57,0.0,0.0
4,1,7,P1,Fe58,0.0,0.0
4,1,8,P0,H2,0.0,0.0
4,1,8,P0,H1,0.0,0.0
4,1,8,P0,C12,0.0,0.0
4,1,8,P0,C13,0.0,0.0
4,1,8,P0,O16,0.0,0.0
4,1,8,P0,O17,0.0,0.0
4,1,8,P0,O18,0.0,0.0
4,1,8,P0,Na23,0.0,0.0
4,1,8,P0,Mg26,0.0,0.0
4,1,8,P0,Mg24,0.0,0.0
4,1,8,P0,Mg25,0.0,0.0
4,1,8,P0,Al27,0.0,0.0
4,1,8,P0,Si30,0.0,0.0
4,1,8,P0,Si29,0.0,0.0
4,1,8,P0,Si28,0.0,0.0
4,1,8,P0,K39,0.0,0.0
4,1,8,P0,K41,0.0,0.0
4,1,8,P0,K40,0.0,0.0
4,1,8,P0,Ca48,0.0,0.0
4,1,8,P0,Ca42,0.0,0.0
4,1,8,P0,Ca43,0.0,0.0
4,1,8,P0,Ca40,0.0,0.0
4,1,8,P0,Ca46,0.0,0.0
4,1,8,P0,Ca44,0.0,0.0
4,1,8,P0,Fe54,0.0,0.0
4,1,8,P0,Fe56,0.0,0.0
4,1,8,P0,Fe57,0.0,0.0
4,1,8,P0,Fe58,0.0,0.0
4,1,8,P1,H2,0.0,0.0
4,1,8,P1,H1,0.0,0.0
4,1,8,P1,C12,0.0,0.0
4,1,8,P1,C13,0.0,0.0
4,1,8,P1,O16,0.0,0.0
4,1,8,P1,O17,0.0,0.0
4,1,8,P1,O18,0.0,0.0
4,1,8,P1,Na23,0.0,0.0
4,1,8,P1,Mg26,0.0,0.0
4,1,8,P1,Mg24,0.0,0.0
4,1,8,P1,Mg25,0.0,0.0
4,1,8,P1,Al27,0.0,0.0
4,1,8,P1,Si30,0.0,0.0
4,1,8,P1,Si29,0.0,0.0
4,1,8,P1,Si28,0.0,0.0
4,1,8,P1,K39,0.0,0.0
4,1,8,P1,K41,0.0,0.0
4,1,8,P1,K40,0.0,0.0
4,1,8,P1,Ca48,0.0,0.0
4,1,8,P1,Ca42,0.0,0.0
4,1,8,P1,Ca43,0.0,0.0
4,1,8,P1,Ca40,0.0,0.0
4,1,8,P1,Ca46,0.0,0.0
4,1,8,P1,Ca44,0.0,0.0
4,1,8,P1,Fe54,0.0,0.0
4,1,8,P1,Fe56,0.0,0.0
4,1,8,P1,Fe57,0.0,0.0
4,1,8,P1,Fe58,0.0,0.0
4,2,1,P0,H2,0.0,0.0
4,2,1,P0,H1,0.0,0.0
4,2,1,P0,C12,0.0,0.0
4,2,1,P0,C13,0.0,0.0
4,2,1,P0,O16,0.0,0.0
4,2,1,P0,O17,0.0,0.0
4,2,1,P0,O18,0.0,0.0
4,2,1,P0,Na23,0.0,0.0
4,2,1,P0,Mg26,0.0,0.0
4,2,1,P0,Mg24,0.0,0.0
4,2,1,P0,Mg25,0.0,0.0
4,2,1,P0,Al27,0.0,0.0
4,2,1,P0,Si30,0.0,0.0
4,2,1,P0,Si29,0.0,0.0
4,2,1,P0,Si28,0.0,0.0
4,2,1,P0,K39,0.0,0.0
4,2,1,P0,K41,0.0,0.0
4,2,1,P0,K40,0.0,0.0
4,2,1,P0,Ca48,0.0,0.0
4,2,1,P0,Ca42,0.0,0.0
4,2,1,P0,Ca43,0.0,0.0
4,2,1,P0,Ca40,0.0,0.0
4,2,1,P0,Ca46,0.0,0.0
4,2,1,P0,Ca44,0.0,0.0
4,2,1,P0,Fe54,0.0,0.0
4,2,1,P0,Fe56,0.0,0.0
4,2,1,P0,Fe57,0.0,0.0
4,2,1,P0,Fe58,0.0,0.0
4,2,1,P1,H2,0.0,0.0
4,2,1,P1,H1,0.0,0.0
4,2,1,P1,C12,0.0,0.0
4,2,1,P1,C13,0.0,0.0
4,2,1,P1,O16,0.0,0.0
4,2,1,P1,O17,0.0,0.0
4,2,1,P1,O18,0.0,0.0
4,2,1,P1,Na23,0.0,0.0
4,2,1,P1,Mg26,0.0,0.0
4,2,1,P1,Mg24,0.0,0.0
4,2,1,P1,Mg25,0.0,0.0
4,2,1,P1,Al27,0.0,0.0
4,2,1,P1,Si30,0.0,0.0
4,2,1,P1,Si29,0.0,0.0
4,2,1,P1,Si28,0.0,0.0
4,2,1,P1,K39,0.0,0.0
4,2,1,P1,K41,0.0,0.0
4,2,1,P1,K40,0.0,0.0
4,2,1,P1,Ca48,0.0,0.0
4,2,1,P1,Ca42,0.0,0.0
4,2,1,P1,Ca43,0.0,0.0
4,2,1,P1,Ca40,0.0,0.0
4,2,1,P1,Ca46,0.0,0.0
4,2,1,P1,Ca44,0.0,0.0
4,2,1,P1,Fe54,0.0,0.0
4,2,1,P1,Fe56,0.0,0.0
4,2,1,P1,Fe57,0.0,0.0
4,2,1,P1,Fe58,0.0,0.0
4,2,2,P0,H2,5.767200350229171e-06,2.3406675264607373e-06
4,2,2,P0,H1,0.13268149535438958,0.001101289155348136
4,2,2,P0,C12,0.00046627714663363223,2.291168980957077e-05
4,2,2,P0,C13,6.453770423070015e-06,2.5010753477457123e-06
4,2,2,P0,O16,0.17030720861912974,0.0015697508338393385
4,2,2,P0,O17,4.585604798261778e-05,7.257348433038076e-06
4,2,2,P0,O18,0.0002838210921658484,1.697050185838663e-05
4,2,2,P0,Na23,0.004176464989993859,7.745936713471004e-05
4,2,2,P0,Mg26,4.449096640182932e-05,7.373661588086046e-06
4,2,2,P0,Mg24,0.0006112828216977652,2.7429334038242014e-05
4,2,2,P0,Mg25,5.483590613385637e-05,8.148231720255089e-06
4,2,2,P0,Al27,0.007281932614847157,0.00011446136896203718
4,2,2,P0,Si30,0.0013031949317449296,4.1026532587713775e-05
4,2,2,P0,Si29,0.0019594396909506633,5.0071835205668036e-05
4,2,2,P0,Si28,0.0454003587652267,0.0004773237369308177
4,2,2,P0,K39,0.0008447906274167367,3.131139061003143e-05
4,2,2,P0,K41,0.00010907014624109723,1.0625120144842992e-05
4,2,2,P0,K40,0.0,0.0
4,2,2,P0,Ca48,6.1377682484146395e-06,2.7203071343860313e-06
4,2,2,P0,Ca42,3.4172237249853285e-05,6.1544046697339225e-06
4,2,2,P0,Ca43,1.2556425185573249e-05,4.000648845175847e-06
4,2,2,P0,Ca40,0.0024976814074909735,6.091164150499112e-05
4,2,2,P0,Ca46,0.0,0.0
4,2,2,P0,Ca44,8.853466283334312e-05,1.1341389577487308e-05
4,2,2,P0,Fe54,0.0003052261532901254,1.936228134407444e-05
4,2,2,P0,Fe56,0.0014856837778229074,4.369060877533736e-05
4,2,2,P0,Fe57,7.728318232855716e-05,9.22458894972211e-06
4,2,2,P0,Fe58,8.555141478920857e-06,3.191658274222132e-06
4,2,2,P1,H2,1.1810797711421218e-06,1.0110818186560891e-06
4,2,2,P1,H1,0.09670826704621756,0.0008108748593708306
4,2,2,P1,C12,5.9083762837308814e-05,1.0191685939232255e-05
4,2,2,P1,C13,7.29747685541419e-07,1.0946585669710258e-06
4,2,2,P1,O16,0.010368219311206824,0.00020705472160176456
4,2,2,P1,O17,9.643679036607766e-08,2.9587020721327576e-06
4,2,2,P1,O18,1.0384260313513925e-05,7.185512040959618e-06
4,2,2,P1,Na23,0.00033445930903038137,2.961627219815649e-05
4,2,2,P1,Mg26,6.313405063763808e-06,3.3830551172742574e-06
4,2,2,P1,Mg24,5.8774520609786465e-05,1.1440564751829265e-05
4,2,2,P1,Mg25,1.6464689054350459e-06,3.339495515899827e-06
4,2,2,P1,Al27,0.0005481803805973815,3.9846595529145526e-05
4,2,2,P1,Si30,0.00010509688395998599,1.7662862913689672e-05
4,2,2,P1,Si29,0.00018134629569042325,2.1001774523196932e-05
4,2,2,P1,Si28,0.003112332714631054,9.779213648768486e-05
4,2,2,P1,K39,9.773031674646769e-05,1.3306622428635369e-05
4,2,2,P1,K41,8.950560181944516e-06,4.588040087369009e-06
4,2,2,P1,K40,0.0,0.0
4,2,2,P1,Ca48,1.7933148642497063e-06,1.1339112558562058e-06
4,2,2,P1,Ca42,1.4216420774101024e-06,2.5136808761898225e-06
4,2,2,P1,Ca43,4.729811037364887e-07,1.5222494732708062e-06
4,2,2,P1,Ca40,0.00023819006407637267,2.3896070075074293e-05
4,2,2,P1,Ca46,0.0,0.0
4,2,2,P1,Ca44,8.493876877463247e-06,4.8021617968191675e-06
4,2,2,P1,Fe54,1.7072653022440618e-05,7.640152504888536e-06
4,2,2,P1,Fe56,7.266010720842168e-05,1.7140329717371622e-05
4,2,2,P1,Fe57,6.2504235259407936e-06,3.921697999555703e-06
4,2,2,P1,Fe58,2.0246674544411726e-06,1.3546772696217245e-06
4,2,3,P0,H2,1.048581881859849e-06,7.948720207755484e-07
4,2,3,P0,H1,0.03755690664954675,0.00030494937863432235
