material,group in,group out,legendre,nuclide,mean,std. dev.
7,13,25,P0,total,0.0,0.0
7,13,25,P1,total,0.0,0.0
7,14,1,P0,total,0.0,0.0
7,14,1,P1,total,0.0,0.0
7,14,2,P0,total,0.0,0.0
7,14,2,P1,total,0.0,0.0
7,14,3,P0,total,0.0,0.0
7,14,3,P1,total,0.0,0.0
7,14,4,P0,total,0.0,0.0
7,14,4,P1,total,0.0,0.0
7,14,5,P0,total,0.0,0.0
7,14,5,P1,total,0.0,0.0
7,14,6,P0,total,0.0,0.0
7,14,6,P1,total,0.0,0.0
7,14,7,P0,total,0.0,0.0
7,14,7,P1,total,0.0,0.0
7,14,8,P0,total,0.0,0.0
7,14,8,P1,total,0.0,0.0
7,14,9,P0,total,0.0,0.0
7,14,9,P1,total,0.0,0.0
7,14,10,P0,total,0.0,0.0
7,14,10,P1,total,0.0,0.0
7,14,11,P0,total,0.0,0.0
7,14,11,P1,total,0.0,0.0
7,14,12,P0,total,0.0,0.0
7,14,12,P1,total,0.0,0.0
7,14,13,P0,total,0.0006529826640248142,0.00023806425963507162
7,14,13,P1,total,-3.3939268904298215e-06,8.659663583674787e-05
7,14,14,P0,total,0.4526475827020011,0.021389206084252443
7,14,14,P1,total,0.0038496471697934192,0.003184338041756804
7,14,15,P0,total,0.006138037041833251,0.0007179579420200233
7,14,15,P1,total,-0.0012954805555330832,0.0003523052762456039
7,14,16,P0,total,0.0,0.0
7,14,16,P1,total,0.0,0.0
7,14,17,P0,total,0.0,0.0
7,14,17,P1,total,0.0,0.0
7,14,18,P0,total,0.0,0.0
7,14,18,P1,total,0.0,0.0
7,14,19,P0,total,0.0,0.0
7,14,19,P1,total,0.0,0.0
7,14,20,P0,total,0.0,0.0
7,14,20,P1,total,0.0,0.0
7,14,21,P0,total,0.0,0.0
7,14,21,P1,total,0.0,0.0
7,14,22,P0,total,0.0,0.0
7,14,22,P1,total,0.0,0.0
7,14,23,P0,total,0.0,0.0
7,14,23,P1,total,0.0,0.0
7,14,24,P0,total,0.0,0.0
7,14,24,P1,total,0.0,0.0
7,14,25,P0,total,0.0,0.0
7,14,25,P1,total,0.0,0.0
7,15,1,P0,total,0.0,0.0
7,15,1,P1,total,0.0,0.0
7,15,2,P0,total,0.0,0.0
7,15,2,P1,total,0.0,0.0
7,15,3,P0,total,0.0,0.0
7,15,3,P1,total,0.0,0.0
7,15,4,P0,total,0.0,0.0
7,15,4,P1,total,0.0,0.0
7,15,5,P0,total,0.0,0.0
7,15,5,P1,total,0.0,0.0
7,15,6,P0,total,0.0,0.0
7,15,6,P1,total,0.0,0.0
7,15,7,P0,total,0.0,0.0
7,15,7,P1,total,0.0,0.0
7,15,8,P0,total,0.0,0.0
7,15,8,P1,total,0.0,0.0
7,15,9,P0,total,0.0,0.0
7,15,9,P1,total,0.0,0.0
7,15,10,P0,total,0.0,0.0
7,15,10,P1,total,0.0,0.0
7,15,11,P0,total,0.0,0.0
7,15,11,P1,total,0.0,0.0
7,15,12,P0,total,0.0,0.0
7,15,12,P1,total,0.0,0.0
7,15,13,P0,total,0.0,0.0
7,15,13,P1,total,0.0,0.0
7,15,14,P0,total,0.0023979761868194354,0.0005596295654136793
7,15,14,P1,total,-2.900353930951558e-05,0.0003083567617545497
7,15,15,P0,total,0.4621242680027741,0.02826011619523001
7,15,15,P1,total,0.004879756716876038,0.003949544518134688
7,15,16,P0,total,0.010619608827343212,0.0012243835558801634
7,15,16,P1,total,-0.001174516096524473,0.000605628083452976
7,15,17,P0,total,0.00011418934222949691,0.00011434466805371806
7,15,17,P1,total,-9.964703232903526e-05,9.97825770053203e-05
7,15,18,P0,total,0.0,0.0
7,15,18,P1,total,0.0,0.0
7,15,19,P0,total,0.0,0.0
7,15,19,P1,total,0.0,0.0
7,15,20,P0,total,0.0,0.0
7,15,20,P1,total,0.0,0.0
7,15,21,P0,total,0.0,0.0
7,15,21,P1,total,0.0,0.0
7,15,22,P0,total,0.0,0.0
7,15,22,P1,total,0.0,0.0
7,15,23,P0,total,0.0,0.0
7,15,23,P1,total,0.0,0.0
7,15,24,P0,total,0.0,0.0
7,15,24,P1,total,0.0,0.0
7,15,25,P0,total,0.0,0.0
7,15,25,P1,total,0.0,0.0
7,16,1,P0,total,0.0,0.0
7,16,1,P1,total,0.0,0.0
7,16,2,P0,total,0.0,0.0
7,16,2,P1,total,0.0,0.0
7,16,3,P0,total,0.0,0.0
7,16,3,P1,total,0.0,0.0
7,16,4,P0,total,0.0,0.0
7,16,4,P1,total,0.0,0.0
7,16,5,P0,total,0.0,0.0
7,16,5,P1,total,0.0,0.0
7,16,6,P0,total,0.0,0.0
7,16,6,P1,total,0.0,0.0
7,16,7,P0,total,0.0,0.0
7,16,7,P1,total,0.0,0.0
7,16,8,P0,total,0.0,0.0
7,16,8,P1,total,0.0,0.0
7,16,9,P0,total,0.0,0.0
7,16,9,P1,total,0.0,0.0
7,16,10,P0,total,0.0,0.0
7,16,10,P1,total,0.0,0.0
7,16,11,P0,total,0.0,0.0
7,16,11,P1,total,0.0,0.0
7,16,12,P0,total,0.0,0.0
7,16,12,P1,total,0.0,0.0
7,16,13,P0,total,0.0,0.0
7,16,13,P1,total,0.0,0.0
7,16,14,P0,total,0.0,0.0
7,16,14,P1,total,0.0,0.0
7,16,15,P0,total,0.038835267673856685,0.009013397719387464
7,16,15,P1,total,-0.006467823179931845,0.004817248415639046
7,16,16,P0,total,0.3106821413908534,0.04734981797953507
7,16,16,P1,total,0.025705541770618092,0.011870082657111813
7,16,17,P0,total,0.12898856763102404,0.02164129847541709
7,16,17,P1,total,-0.041629917625596806,0.009321497093523937
7,16,18,P0,total,0.0,0.0
7,16,18,P1,total,0.0,0.0
7,16,19,P0,total,0.0,0.0
7,16,19,P1,total,0.0,0.0
7,16,20,P0,total,0.0,0.0
7,16,20,P1,total,0.0,0.0
7,16,21,P0,total,0.0,0.0
7,16,21,P1,total,0.0,0.0
7,16,22,P0,total,0.0,0.0
7,16,22,P1,total,0.0,0.0
7,16,23,P0,total,0.0,0.0
7,16,23,P1,total,0.0,0.0
7,16,24,P0,total,0.0,0.0
7,16,24,P1,total,0.0,0.0
7,16,25,P0,total,0.0,0.0
7,16,25,P1,total,0.0,0.0
7,17,1,P0,total,0.0,0.0
7,17,1,P1,total,0.0,0.0
7,17,2,P0,total,0.0,0.0
7,17,2,P1,total,0.0,0.0
7,17,3,P0,total,0.0,0.0
7,17,3,P1,total,0.0,0.0
7,17,4,P0,total,0.0,0.0
7,17,4,P1,total,0.0,0.0
7,17,5,P0,total,0.0,0.0
7,17,5,P1,total,0.0,0.0
7,17,6,P0,total,0.0,0.0
7,17,6,P1,total,0.0,0.0
7,17,7,P0,total,0.0,0.0
7,17,7,P1,total,0.0,0.0
7,17,8,P0,total,0.0,0.0
7,17,8,P1,total,0.0,0.0
7,17,9,P0,total,0.0,0.0
7,17,9,P1,total,0.0,0.0
7,17,10,P0,total,0.0,0.0
7,17,10,P1,total,0.0,0.0
7,17,11,P0,total,0.0,0.0
7,17,11,P1,total,0.0,0.0
7,17,12,P0,total,0.0,0.0
7,17,12,P1,total,0.0,0.0
7,17,13,P0,total,0.0,0.0
7,17,13,P1,total,0.0,0.0
7,17,14,P0,total,0.0,0.0
7,17,14,P1,total,0.0,0.0
7,17,15,P0,total,0.0,0.0
7,17,15,P1,total,0.0,0.0
7,17,16,P0,total,0.02633819739810292,0.005527275238826707
7,17,16,P1,total,-0.0004396627998448309,0.002306455808004304
7,17,17,P0,total,0.3786115875977296,0.0536532278480275
7,17,17,P1,total,0.03876134750282556,0.011262984331771678
7,17,18,P0,total,0.07160697417609234,0.010929268822481993
7,17,18,P1,total,-0.02492699311933642,0.005164638278737631
7,17,19,P0,total,0.0024692060060721496,0.0014383219174535816
7,17,19,P1,total,-0.0018078900051634852,0.0010689080747583826
7,17,20,P0,total,0.0,0.0
7,17,20,P1,total,0.0,0.0
7,17,21,P0,total,0.0,0.0
7,17,21,P1,total,0.0,0.0
7,17,22,P0,total,0.0,0.0
7,17,22,P1,total,0.0,0.0
7,17,23,P0,total,0.0,0.0
7,17,23,P1,total,0.0,0.0
7,17,24,P0,total,0.0,0.0
7,17,24,P1,total,0.0,0.0
7,17,25,P0,total,0.0,0.0
7,17,25,P1,total,0.0,0.0
7,18,1,P0,total,0.0,0.0
7,18,1,P1,total,0.0,0.0
7,18,2,P0,total,0.0,0.0
7,18,2,P1,total,0.0,0.0
7,18,3,P0,total,0.0,0.0
7,18,3,P1,total,0.0,0.0
7,18,4,P0,total,0.0,0.0
7,18,4,P1,total,0.0,0.0
7,18,5,P0,total,0.0,0.0
7,18,5,P1,total,0.0,0.0
7,18,6,P0,total,0.0,0.0
7,18,6,P1,total,0.0,0.0
7,18,7,P0,total,0.0,0.0
7,18,7,P1,total,0.0,0.0
7,18,8,P0,total,0.0,0.0
7,18,8,P1,total,0.0,0.0
7,18,9,P0,total,0.0,0.0
7,18,9,P1,total,0.0,0.0
7,18,10,P0,total,0.0,0.0
7,18,10,P1,total,0.0,0.0
7,18,11,P0,total,0.0,0.0
7,18,11,P1,total,0.0,0.0
7,18,12,P0,total,0.0,0.0
7,18,12,P1,total,0.0,0.0
7,18,13,P0,total,0.0,0.0
7,18,13,P1,total,0.0,0.0
7,18,14,P0,total,0.0,0.0
7,18,14,P1,total,0.0,0.0
7,18,15,P0,total,0.0,0.0
7,18,15,P1,total,0.0,0.0
7,18,16,P0,total,0.0,0.0
7,18,16,P1,total,0.0,0.0
7,18,17,P0,total,0.04249391329747736,0.00934859528062134
7,18,17,P1,total,-0.006589775011588954,0.003973484781793466
7,18,18,P0,total,0.309598511167335,0.04787538267570898
7,18,18,P1,total,0.020322522880512683,0.010170968726928612
7,18,19,P0,total,0.12748173989243208,0.020428038429478924
7,18,19,P1,total,-0.0325172619497316,0.008318151132388388
7,18,20,P0,total,0.0,0.0
7,18,20,P1,total,0.0,0.0
7,18,21,P0,total,0.0,0.0
7,18,21,P1,total,0.0,0.0
7,18,22,P0,total,0.0,0.0
7,18,22,P1,total,0.0,0.0
7,18,23,P0,total,0.0,0.0
7,18,23,P1,total,0.0,0.0
7,18,24,P0,total,0.0,0.0
7,18,24,P1,total,0.0,0.0
7,18,25,P0,total,0.0,0.0
7,18,25,P1,total,0.0,0.0
7,19,1,P0,total,0.0,0.0
7,19,1,P1,total,0.0,0.0
7,19,2,P0,total,0.0,0.0
7,19,2,P1,total,0.0,0.0
7,19,3,P0,total,0.0,0.0
7,19,3,P1,total,0.0,0.0
7,19,4,P0,total,0.0,0.0
7,19,4,P1,total,0.0,0.0
7,19,5,P0,total,0.0,0.0
7,19,5,P1,total,0.0,0.0
7,19,6,P0,total,0.0,0.0
7,19,6,P1,total,0.0,0.0
7,19,7,P0,total,0.0,0.0
7,19,7,P1,total,0.0,0.0
7,19,8,P0,total,0.0,0.0
7,19,8,P1,total,0.0,0.0
7,19,9,P0,total,0.0,0.0
7,19,9,P1,total,0.0,0.0
7,19,10,P0,total,0.0,0.0
7,19,10,P1,total,0.0,0.0
7,19,11,P0,total,0.0,0.0
7,19,11,P1,total,0.0,0.0
7,19,12,P0,total,0.0,0.0
7,19,12,P1,total,0.0,0.0
7,19,13,P0,total,0.0,0.0
7,19,13,P1,total,0.0,0.0
7,19,14,P0,total,0.0,0.0
7,19,14,P1,total,0.0,0.0
7,19,15,P0,total,0.0,0.0
7,19,15,P1,total,0.0,0.0
7,19,16,P0,total,0.0,0.0
7,19,16,P1,total,0.0,0.0
7,19,17,P0,total,0.0,0.0
7,19,17,P1,total,0.0,0.0
7,19,18,P0,total,0.005627879116555896,0.0009058148077211502
7,19,18,P1,total,-0.0002495348187924236,0.0005465319737272962
7,19,19,P0,total,0.4599761687702154,0.02933339146576816
7,19,19,P1,total,0.005496304342351011,0.004611592106707377
7,19,20,P0,total,0.015785514595217754,0.0016639016142927596
7,19,20,P1,total,-0.0012558029655859472,0.0006949123928135146
7,19,21,P0,total,0.0,0.0
7,19,21,P1,total,0.0,0.0
7,19,22,P0,total,0.0,0.0
7,19,22,P1,total,0.0,0.0
7,19,23,P0,total,0.0,0.0
7,19,23,P1,total,0.0,0.0
7,19,24,P0,total,0.0,0.0
7,19,24,P1,total,0.0,0.0
7,19,25,P0,total,0.0,0.0
7,19,25,P1,total,0.0,0.0
7,20,1,P0,total,0.0,0.0
7,20,1,P1,total,0.0,0.0
7,20,2,P0,total,0.0,0.0
7,20,2,P1,total,0.0,0.0
7,20,3,P0,total,0.0,0.0
7,20,3,P1,total,0.0,0.0
7,20,4,P0,total,0.0,0.0
7,20,4,P1,total,0.0,0.0
7,20,5,P0,total,0.0,0.0
7,20,5,P1,total,0.0,0.0
7,20,6,P0,total,0.0,0.0
7,20,6,P1,total,0.0,0.0
7,20,7,P0,total,0.0,0.0
7,20,7,P1,total,0.0,0.0
7,20,8,P0,total,0.0,0.0
7,20,8,P1,total,0.0,0.0
7,20,9,P0,total,0.0,0.0
7,20,9,P1,total,0.0,0.0
7,20,10,P0,total,0.0,0.0
7,20,10,P1,total,0.0,0.0
7,20,11,P0,total,0.0,0.0
7,20,11,P1,total,0.0,0.0
7,20,12,P0,total,0.0,0.0
7,20,12,P1,total,0.0,0.0
7,20,13,P0,total,0.0,0.0
7,20,13,P1,total,0.0,0.0
7,20,14,P0,total,0.0,0.0
7,20,14,P1,total,0.0,0.0
7,20,15,P0,total,0.0,0.0
7,20,15,P1,total,0.0,0.0
7,20,16,P0,total,0.0,0.0
7,20,16,P1,total,0.0,0.0
7,20,17,P0,total,0.0,0.0
7,20,17,P1,total,0.0,0.0
7,20,18,P0,total,0.0,0.0
7,20,18,P1,total,0.0,0.0
7,20,19,P0,total,0.007412031050045166,0.0009449763036337791
7,20,19,P1,total,-0.0012730488850257074,0.0005851375902513795
7,20,20,P0,total,0.46349103840363093,0.028898857696259415
7,20,20,P1,total,0.006568039223739969,0.004119408478467984
7,20,21,P0,total,0.013150377669434969,0.001398154789621218
7,20,21,P1,total,-0.0032434658737967173,0.0007943674983793738
7,20,22,P0,total,0.0,0.0
7,20,22,P1,total,0.0,0.0
7,20,23,P0,total,0.0,0.0
7,20,23,P1,total,0.0,0.0
7,20,24,P0,total,0.0,0.0
7,20,24,P1,total,0.0,0.0
7,20,25,P0,total,0.0,0.0
7,20,25,P1,total,0.0,0.0
7,21,1,P0,total,0.0,0.0
7,21,1,P1,total,0.0,0.0
7,21,2,P0,total,0.0,0.0
7,21,2,P1,total,0.0,0.0
7,21,3,P0,total,0.0,0.0
7,21,3,P1,total,0.0,0.0
7,21,4,P0,total,0.0,0.0
7,21,4,P1,total,0.0,0.0
7,21,5,P0,total,0.0,0.0
7,21,5,P1,total,0.0,0.0
7,21,6,P0,total,0.0,0.0
7,21,6,P1,total,0.0,0.0
7,21,7,P0,total,0.0,0.0
7,21,7,P1,total,0.0,0.0
7,21,8,P0,total,0.0,0.0
7,21,8,P1,total,0.0,0.0
7,21,9,P0,total,0.0,0.0
7,21,9,P1,total,0.0,0.0
7,21,10,P0,total,0.0,0.0
7,21,10,P1,total,0.0,0.0
7,21,11,P0,total,0.0,0.0
7,21,11,P1,total,0.0,0.0
7,21,12,P0,total,0.0,0.0
7,21,12,P1,total,0.0,0.0
7,21,13,P0,total,0.0,0.0
7,21,13,P1,total,0.0,0.0
7,21,14,P0,total,0.0,0.0
7,21,14,P1,total,0.0,0.0
7,21,15,P0,total,0.0,0.0
7,21,15,P1,total,0.0,0.0
7,21,16,P0,total,0.0,0.0
7,21,16,P1,total,0.0,0.0
7,21,17,P0,total,0.0,0.0
7,21,17,P1,total,0.0,0.0
7,21,18,P0,total,0.0,0.0
7,21,18,P1,total,0.0,0.0
7,21,19,P0,total,0.0,0.0
7,21,19,P1,total,0.0,0.0
7,21,20,P0,total,0.025107624625747678,0.004152899569528779
7,21,20,P1,total,-0.0028116935129915708,0.0018811231991620312
7,21,21,P0,total,0.4316120233283294,0.04441960595631292
7,21,21,P1,total,0.012634077685805586,0.0071284351813234795
7,21,22,P0,total,0.02869442814371164,0.004369013460388934
7,21,22,P1,total,-0.007759747549084926,0.0022967924420115595
7,21,23,P0,total,0.0,0.0
7,21,23,P1,total,0.0,0.0
7,21,24,P0,total,0.0,0.0
7,21,24,P1,total,0.0,0.0
7,21,25,P0,total,0.0,0.0
7,21,25,P1,total,0.0,0.0
7,22,1,P0,total,0.0,0.0
7,22,1,P1,total,0.0,0.0
7,22,2,P0,total,0.0,0.0
7,22,2,P1,total,0.0,0.0
7,22,3,P0,total,0.0,0.0
7,22,3,P1,total,0.0,0.0
7,22,4,P0,total,0.0,0.0
7,22,4,P1,total,0.0,0.0
7,22,5,P0,total,0.0,0.0
7,22,5,P1,total,0.0,0.0
7,22,6,P0,total,0.0,0.0
7,22,6,P1,total,0.0,0.0
7,22,7,P0,total,0.0,0.0
7,22,7,P1,total,0.0,0.0
7,22,8,P0,total,0.0,0.0
7,22,8,P1,total,0.0,0.0
7,22,9,P0,total,0.0,0.0
7,22,9,P1,total,0.0,0.0
7,22,10,P0,total,0.0,0.0
7,22,10,P1,total,0.0,0.0
7,22,11,P0,total,0.0,0.0
7,22,11,P1,total,0.0,0.0
7,22,12,P0,total,0.0,0.0
7,22,12,P1,total,0.0,0.0
7,22,13,P0,total,0.0,0.0
7,22,13,P1,total,0.0,0.0
7,22,14,P0,total,0.0,0.0
7,22,14,P1,total,0.0,0.0
7,22,15,P0,total,0.0,0.0
7,22,15,P1,total,0.0,0.0
7,22,16,P0,total,0.0,0.0
7,22,16,P1,total,0.0,0.0
7,22,17,P0,total,0.0,0.0
7,22,17,P1,total,0.0,0.0
7,22,18,P0,total,0.0,0.0
7,22,18,P1,total,0.0,0.0
7,22,19,P0,total,0.0,0.0
7,22,19,P1,total,0.0,0.0
7,22,20,P0,total,0.0,0.0
7,22,20,P1,total,0.0,0.0
7,22,21,P0,total,0.006719774795973809,0.0009346371359474991
7,22,21,P1,total,-0.0010755021764543354,0.0005088513741404354
7,22,22,P0,total,0.46042043171034375,0.02690855433673086
7,22,22,P1,total,0.021373490078154506,0.004601078983696289
7,22,23,P0,total,0.019232458898821584,0.001721293539349134
7,22,23,P1,total,-0.0036965679293760644,0.0008099077906757214
7,22,24,P0,total,0.0,0.0
7,22,24,P1,total,0.0,0.0
7,22,25,P0,total,0.0,0.0
7,22,25,P1,total,0.0,0.0
7,23,1,P0,total,0.0,0.0
7,23,1,P1,total,0.0,0.0
7,23,2,P0,total,0.0,0.0
7,23,2,P1,total,0.0,0.0
7,23,3,P0,total,0.0,0.0
7,23,3,P1,total,0.0,0.0
7,23,4,P0,total,0.0,0.0
7,23,4,P1,total,0.0,0.0
7,23,5,P0,total,0.0,0.0
7,23,5,P1,total,0.0,0.0
7,23,6,P0,total,0.0,0.0
7,23,6,P1,total,0.0,0.0
7,23,7,P0,total,0.0,0.0
7,23,7,P1,total,0.0,0.0
7,23,8,P0,total,0.0,0.0
7,23,8,P1,total,0.0,0.0
7,23,9,P0,total,0.0,0.0
7,23,9,P1,total,0.0,0.0
7,23,10,P0,total,0.0,0.0
7,23,10,P1,total,0.0,0.0
7,23,11,P0,total,0.0,0.0
7,23,11,P1,total,0.0,0.0
7,23,12,P0,total,0.0,0.0
7,23,12,P1,total,0.0,0.0
7,23,13,P0,total,0.0,0.0
7,23,13,P1,total,0.0,0.0
7,23,14,P0,total,0.0,0.0
7,23,14,P1,total,0.0,0.0
7,23,15,P0,total,0.0,0.0
7,23,15,P1,total,0.0,0.0
7,23,16,P0,total,0.0,0.0
7,23,16,P1,total,0.0,0.0
7,23,17,P0,total,0.0,0.0
7,23,17,P1,total,0.0,0.0
7,23,18,P0,total,0.0,0.0
7,23,18,P1,total,0.0,0.0
7,23,19,P0,total,0.0,0.0
7,23,19,P1,total,0.0,0.0
7,23,20,P0,total,0.0,0.0
7,23,20,P1,total,0.0,0.0
7,23,21,P0,total,0.0,0.0
7,23,21,P1,total,0.0,0.0
7,23,22,P0,total,0.007743309900337178,0.0007730273630672075
7,23,22,P1,total,-0.0014680021150688656,0.00036971158076509183
7,23,23,P0,total,0.4600500763165364,0.017102980039104432
7,23,23,P1,total,0.006957978910752635,0.0027373497783399993
7,23,24,P0,total,0.019656094362394384,0.0010903105702470212
7,23,24,P1,total,-0.004007019275764,0.0006181449381716457
7,23,25,P0,total,0.0,0.0
7,23,25,P1,total,0.0,0.0
7,24,1,P0,total,0.0,0.0
7,24,1,P1,total,0.0,0.0
7,24,2,P0,total,0.0,0.0
7,24,2,P1,total,0.0,0.0
7,24,3,P0,total,0.0,0.0
7,24,3,P1,total,0.0,0.0
7,24,4,P0,total,0.0,0.0
7,24,4,P1,total,0.0,0.0
7,24,5,P0,total,0.0,0.0
7,24,5,P1,total,0.0,0.0
7,24,6,P0,total,0.0,0.0
7,24,6,P1,total,0.0,0.0
7,24,7,P0,total,0.0,0.0
7,24,7,P1,total,0.0,0.0
7,24,8,P0,total,0.0,0.0
7,24,8,P1,total,0.0,0.0
7,24,9,P0,total,0.0,0.0
7,24,9,P1,total,0.0,0.0
7,24,10,P0,total,0.0,0.0
7,24,10,P1,total,0.0,0.0
7,24,11,P0,total,0.0,0.0
7,24,11,P1,total,0.0,0.0
7,24,12,P0,total,0.0,0.0
7,24,12,P1,total,0.0,0.0
7,24,13,P0,total,0.0,0.0
7,24,13,P1,total,0.0,0.0
7,24,14,P0,total,0.0,0.0
7,24,14,P1,total,0.0,0.0
7,24,15,P0,total,0.0,0.0
7,24,15,P1,total,0.0,0.0
7,24,16,P0,total,0.0,0.0
7,24,16,P1,total,0.0,0.0
7,24,17,P0,total,0.0,0.0
7,24,17,P1,total,0.0,0.0
7,24,18,P0,total,0.0,0.0
7,24,18,P1,total,0.0,0.0
7,24,19,P0,total,0.0,0.0
7,24,19,P1,total,0.0,0.0
7,24,20,P0,total,0.0,0.0
7,24,20,P1,total,0.0,0.0
7,24,21,P0,total,0.0,0.0
7,24,21,P1,total,0.0,0.0
7,24,22,P0,total,0.0,0.0
7,24,22,P1,total,0.0,0.0
7,24,23,P0,total,0.026806006668907634,0.0018532352715190355
7,24,23,P1,total,-0.00495876697554713,0.0008457277664968055
7,24,24,P0,total,0.4342245178140786,0.01811851722225391
7,24,24,P1,total,0.016616326932543134,0.004021933473331754
7,24,25,P0,total,0.027133908891157285,0.0018175267329724354
7,24,25,P1,total,-0.005869144177636005,0.0009103881173498084
7,25,1,P0,total,0.0,0.0
7,25,1,P1,total,0.0,0.0
7,25,2,P0,total,0.0,0.0
7,25,2,P1,total,0.0,0.0
7,25,3,P0,total,0.0,0.0
7,25,3,P1,total,0.0,0.0
7,25,4,P0,total,0.0,0.0
7,25,4,P1,total,0.0,0.0
7,25,5,P0,total,0.0,0.0
7,25,5,P1,total,0.0,0.0
7,25,6,P0,total,0.0,0.0
7,25,6,P1,total,0.0,0.0
7,25,7,P0,total,0.0,0.0
7,25,7,P1,total,0.0,0.0
7,25,8,P0,total,0.0,0.0
7,25,8,P1,total,0.0,0.0
7,25,9,P0,total,0.0,0.0
7,25,9,P1,total,0.0,0.0
7,25,10,P0,total,0.0,0.0
7,25,10,P1,total,0.0,0.0
7,25,11,P0,total,0.0,0.0
7,25,11,P1,total,0.0,0.0
7,25,12,P0,total,0.0,0.0
7,25,12,P1,total,0.0,0.0
7,25,13,P0,total,0.0,0.0
7,25,13,P1,total,0.0,0.0
7,25,14,P0,total,0.0,0.0
7,25,14,P1,total,0.0,0.0
7,25,15,P0,total,0.0,0.0
7,25,15,P1,total,0.0,0.0
7,25,16,P0,total,0.0,0.0
7,25,16,P1,total,0.0,0.0
7,25,17,P0,total,0.0,0.0
7,25,17,P1,total,0.0,0.0
7,25,18,P0,total,0.0,0.0
7,25,18,P1,total,0.0,0.0
7,25,19,P0,total,0.0,0.0
7,25,19,P1,total,0.0,0.0
7,25,20,P0,total,0.0,0.0
7,25,20,P1,total,0.0,0.0
7,25,21,P0,total,0.0,0.0
7,25,21,P1,total,0.0,0.0
7,25,22,P0,total,0.0,0.0
7,25,22,P1,total,0.0,0.0
7,25,23,P0,total,0.0,0.0
7,25,23,P1,total,0.0,0.0
7,25,24,P0,total,0.03237807156429011,0.0024813489088667535
7,25,24,P1,total,-0.004471478198366294,0.0009698275189175097
7,25,25,P0,total,0.4570469812118636,0.022316177322383446
7,25,25,P1,total,0.013606688936637915,0.0039783510107416434
