material,group in,group out,legendre,nuclide,mean,std. dev.
8,7,8,P0,total,0.053736107436801586,0.00018480179925639645
8,7,8,P1,total,0.025791676095490285,9.95480495298147e-05
8,7,9,P0,total,0.0017670836590652297,2.1661166519396414e-05
8,7,9,P1,total,0.000347210150713462,4.370170484305756e-06
8,7,10,P0,total,0.002632175092212914,2.8311551890367557e-05
8,7,10,P1,total,0.0003148416169523012,3.6182676909913217e-06
8,7,11,P0,total,7.502346609501114e-05,4.483451801712113e-06
8,7,11,P1,total,3.3542767231376862e-06,2.123392910414213e-07
8,7,12,P0,total,1.9550088884693443e-06,7.514332392310819e-07
8,7,12,P1,total,1.5108503107709788e-07,5.751066973544682e-08
8,7,13,P0,total,1.955008888469345e-06,7.514332392310822e-07
8,7,13,P1,total,1.0471006829964216e-07,5.181806855474041e-08
8,7,14,P0,total,7.331283331760044e-07,4.189794953432928e-07
8,7,14,P1,total,8.786208902040976e-08,6.24709203670286e-08
8,7,15,P0,total,0.0,0.0
8,7,15,P1,total,0.0,0.0
8,7,16,P0,total,0.0,0.0
8,7,16,P1,total,0.0,0.0
8,7,17,P0,total,0.0,0.0
8,7,17,P1,total,0.0,0.0
8,7,18,P0,total,0.0,0.0
8,7,18,P1,total,0.0,0.0
8,7,19,P0,total,4.887522221173361e-07,3.438528022887557e-07
8,7,19,P1,total,1.4583392269468938e-07,1.0284238310309787e-07
8,7,20,P0,total,2.4437611105866804e-07,2.4437705252837626e-07
8,7,20,P1,total,6.281979578640513e-08,6.282003780242934e-08
8,7,21,P0,total,0.0,0.0
8,7,21,P1,total,0.0,0.0
8,7,22,P0,total,4.887522221173361e-07,3.438528022887557e-07
8,7,22,P1,total,1.3759400899951138e-07,9.791250743376149e-08
8,7,23,P0,total,0.0,0.0
8,7,23,P1,total,0.0,0.0
8,7,24,P0,total,0.0,0.0
8,7,24,P1,total,0.0,0.0
8,7,25,P0,total,0.0,0.0
8,7,25,P1,total,0.0,0.0
