material,group in,group out,legendre,nuclide,mean,std. dev.
6,14,12,P0,total,0.0,0.0
6,14,12,P1,total,0.0,0.0
6,14,13,P0,total,0.0,0.0
6,14,13,P1,total,0.0,0.0
6,14,14,P0,total,0.07690519837572594,0.00753967279994625
6,14,14,P1,total,0.009372136698505382,0.00295373675575947
6,14,15,P0,total,0.00897631652965886,0.0016578663916138906
6,14,15,P1,total,-0.003309333270037522,0.0009285062917002837
6,14,16,P0,total,0.0,0.0
6,14,16,P1,total,0.0,0.0
6,14,17,P0,total,0.0,0.0
6,14,17,P1,total,0.0,0.0
6,14,18,P0,total,0.0,0.0
6,14,18,P1,total,0.0,0.0
6,14,19,P0,total,0.0,0.0
6,14,19,P1,total,0.0,0.0
6,14,20,P0,total,0.0,0.0
6,14,20,P1,total,0.0,0.0
6,14,21,P0,total,0.0,0.0
6,14,21,P1,total,0.0,0.0
6,14,22,P0,total,0.0,0.0
6,14,22,P1,total,0.0,0.0
6,14,23,P0,total,0.0,0.0
6,14,23,P1,total,0.0,0.0
6,14,24,P0,total,0.0,0.0
6,14,24,P1,total,0.0,0.0
6,14,25,P0,total,0.0,0.0
6,14,25,P1,total,0.0,0.0
6,15,1,P0,total,0.0,0.0
6,15,1,P1,total,0.0,0.0
6,15,2,P0,total,0.0,0.0
6,15,2,P1,total,0.0,0.0
6,15,3,P0,total,0.0,0.0
6,15,3,P1,total,0.0,0.0
6,15,4,P0,total,0.0,0.0
6,15,4,P1,total,0.0,0.0
6,15,5,P0,total,0.0,0.0
6,15,5,P1,total,0.0,0.0
6,15,6,P0,total,0.0,0.0
6,15,6,P1,total,0.0,0.0
6,15,7,P0,total,0.0,0.0
6,15,7,P1,total,0.0,0.0
6,15,8,P0,total,0.0,0.0
6,15,8,P1,total,0.0,0.0
6,15,9,P0,total,0.0,0.0
6,15,9,P1,total,0.0,0.0
6,15,10,P0,total,0.0,0.0
6,15,10,P1,total,0.0,0.0
6,15,11,P0,total,0.0,0.0
6,15,11,P1,total,0.0,0.0
6,15,12,P0,total,0.0,0.0
6,15,12,P1,total,0.0,0.0
6,15,13,P0,total,0.0,0.0
6,15,13,P1,total,0.0,0.0
6,15,14,P0,total,0.0,0.0
6,15,14,P1,total,0.0,0.0
6,15,15,P0,total,0.07325461217362579,0.008513613980498717
6,15,15,P1,total,0.01401332135279774,0.003484473755075523
6,15,16,P0,total,0.006976629730821506,0.0018192196676526918
6,15,16,P1,total,-0.0023888236751434156,0.0011718647382283898
6,15,17,P0,total,0.0034883148654107523,0.0012245684772301828
6,15,17,P1,total,-0.0018244668924183095,0.0008180524871812553
6,15,18,P0,total,0.0013081180745290319,0.00075562692535435
6,15,18,P1,total,-0.0007268519873584788,0.0005664784942376851
6,15,19,P0,total,0.0008720787163526879,0.000617899055255049
6,15,19,P1,total,-0.0004845302093736709,0.00034540951346014736
6,15,20,P0,total,0.0,0.0
6,15,20,P1,total,0.0,0.0
6,15,21,P0,total,0.0,0.0
6,15,21,P1,total,0.0,0.0
6,15,22,P0,total,0.0,0.0
6,15,22,P1,total,0.0,0.0
6,15,23,P0,total,0.0,0.0
6,15,23,P1,total,0.0,0.0
6,15,24,P0,total,0.0,0.0
6,15,24,P1,total,0.0,0.0
6,15,25,P0,total,0.0,0.0
6,15,25,P1,total,0.0,0.0
6,16,1,P0,total,0.0,0.0
6,16,1,P1,total,0.0,0.0
6,16,2,P0,total,0.0,0.0
6,16,2,P1,total,0.0,0.0
6,16,3,P0,total,0.0,0.0
6,16,3,P1,total,0.0,0.0
6,16,4,P0,total,0.0,0.0
6,16,4,P1,total,0.0,0.0
6,16,5,P0,total,0.0,0.0
6,16,5,P1,total,0.0,0.0
6,16,6,P0,total,0.0,0.0
6,16,6,P1,total,0.0,0.0
6,16,7,P0,total,0.0,0.0
6,16,7,P1,total,0.0,0.0
6,16,8,P0,total,0.0,0.0
6,16,8,P1,total,0.0,0.0
6,16,9,P0,total,0.0,0.0
6,16,9,P1,total,0.0,0.0
6,16,10,P0,total,0.0,0.0
6,16,10,P1,total,0.0,0.0
6,16,11,P0,total,0.0,0.0
6,16,11,P1,total,0.0,0.0
6,16,12,P0,total,0.0,0.0
6,16,12,P1,total,0.0,0.0
6,16,13,P0,total,0.0,0.0
6,16,13,P1,total,0.0,0.0
6,16,14,P0,total,0.0,0.0
6,16,14,P1,total,0.0,0.0
6,16,15,P0,total,0.0,0.0
6,16,15,P1,total,0.0,0.0
6,16,16,P0,total,0.01909094930863458,0.010577446373670375
6,16,16,P1,total,0.008871943396052979,0.006053041701738272
6,16,17,P0,total,0.047727373271586465,0.01881829250636763
6,16,17,P1,total,-0.003129311542862989,0.010256820089423089
6,16,18,P0,total,0.00954547465431729,0.007140007399732457
6,16,18,P1,total,0.0013787307210266244,0.0010344388499250938
6,16,19,P0,total,0.00954547465431729,0.007140007399732457
6,16,19,P1,total,-0.006341982123357302,0.004751387541238538
6,16,20,P0,total,0.0,0.0
6,16,20,P1,total,0.0,0.0
6,16,21,P0,total,0.0,0.0
6,16,21,P1,total,0.0,0.0
6,16,22,P0,total,0.0,0.0
6,16,22,P1,total,0.0,0.0
6,16,23,P0,total,0.0,0.0
6,16,23,P1,total,0.0,0.0
6,16,24,P0,total,0.0,0.0
6,16,24,P1,total,0.0,0.0
6,16,25,P0,total,0.0,0.0
6,16,25,P1,total,0.0,0.0
6,17,1,P0,total,0.0,0.0
6,17,1,P1,total,0.0,0.0
6,17,2,P0,total,0.0,0.0
6,17,2,P1,total,0.0,0.0
6,17,3,P0,total,0.0,0.0
6,17,3,P1,total,0.0,0.0
6,17,4,P0,total,0.0,0.0
6,17,4,P1,total,0.0,0.0
6,17,5,P0,total,0.0,0.0
6,17,5,P1,total,0.0,0.0
6,17,6,P0,total,0.0,0.0
6,17,6,P1,total,0.0,0.0
6,17,7,P0,total,0.0,0.0
6,17,7,P1,total,0.0,0.0
6,17,8,P0,total,0.0,0.0
6,17,8,P1,total,0.0,0.0
6,17,9,P0,total,0.0,0.0
6,17,9,P1,total,0.0,0.0
6,17,10,P0,total,0.0,0.0
6,17,10,P1,total,0.0,0.0
6,17,11,P0,total,0.0,0.0
6,17,11,P1,total,0.0,0.0
6,17,12,P0,total,0.0,0.0
6,17,12,P1,total,0.0,0.0
6,17,13,P0,total,0.0,0.0
6,17,13,P1,total,0.0,0.0
6,17,14,P0,total,0.0,0.0
6,17,14,P1,total,0.0,0.0
6,17,15,P0,total,0.0,0.0
6,17,15,P1,total,0.0,0.0
6,17,16,P0,total,0.0,0.0
6,17,16,P1,total,0.0,0.0
6,17,17,P0,total,0.014318634462512726,0.006964280528910558
6,17,17,P1,total,0.00047261080679560395,0.003810140303392
6,17,18,P0,total,0.02577354203252291,0.010680276106830335
6,17,18,P1,total,0.004273431774683251,0.00424049403083644
6,17,19,P0,total,0.04581963028004075,0.014887282400276607
6,17,19,P1,total,-0.01721675952140098,0.006875514141047287
6,17,20,P0,total,0.0,0.0
6,17,20,P1,total,0.0,0.0
6,17,21,P0,total,0.0,0.0
6,17,21,P1,total,0.0,0.0
6,17,22,P0,total,0.0,0.0
6,17,22,P1,total,0.0,0.0
6,17,23,P0,total,0.0,0.0
6,17,23,P1,total,0.0,0.0
6,17,24,P0,total,0.0,0.0
6,17,24,P1,total,0.0,0.0
6,17,25,P0,total,0.0,0.0
6,17,25,P1,total,0.0,0.0
6,18,1,P0,total,0.0,0.0
6,18,1,P1,total,0.0,0.0
6,18,2,P0,total,0.0,0.0
6,18,2,P1,total,0.0,0.0
6,18,3,P0,total,0.0,0.0
6,18,3,P1,total,0.0,0.0
6,18,4,P0,total,0.0,0.0
6,18,4,P1,total,0.0,0.0
6,18,5,P0,total,0.0,0.0
6,18,5,P1,total,0.0,0.0
6,18,6,P0,total,0.0,0.0
6,18,6,P1,total,0.0,0.0
6,18,7,P0,total,0.0,0.0
6,18,7,P1,total,0.0,0.0
6,18,8,P0,total,0.0,0.0
6,18,8,P1,total,0.0,0.0
6,18,9,P0,total,0.0,0.0
6,18,9,P1,total,0.0,0.0
6,18,10,P0,total,0.0,0.0
6,18,10,P1,total,0.0,0.0
6,18,11,P0,total,0.0,0.0
6,18,11,P1,total,0.0,0.0
6,18,12,P0,total,0.0,0.0
6,18,12,P1,total,0.0,0.0
6,18,13,P0,total,0.0,0.0
6,18,13,P1,total,0.0,0.0
6,18,14,P0,total,0.0,0.0
6,18,14,P1,total,0.0,0.0
6,18,15,P0,total,0.0,0.0
6,18,15,P1,total,0.0,0.0
6,18,16,P0,total,0.0,0.0
6,18,16,P1,total,0.0,0.0
6,18,17,P0,total,0.01516136529255516,0.009519464733381229
6,18,17,P1,total,0.002642476924290826,0.007552076315825545
6,18,18,P0,total,0.03032273058511032,0.01441139286495825
6,18,18,P1,total,0.01390228199781485,0.008107990945416239
6,18,19,P0,total,0.040430307446813765,0.01733282545795043
6,18,19,P1,total,-0.004063725412653095,0.005625748809957254
6,18,20,P0,total,0.0,0.0
6,18,20,P1,total,0.0,0.0
6,18,21,P0,total,0.0,0.0
6,18,21,P1,total,0.0,0.0
6,18,22,P0,total,0.0,0.0
6,18,22,P1,total,0.0,0.0
6,18,23,P0,total,0.0,0.0
6,18,23,P1,total,0.0,0.0
6,18,24,P0,total,0.0,0.0
6,18,24,P1,total,0.0,0.0
6,18,25,P0,total,0.0,0.0
6,18,25,P1,total,0.0,0.0
6,19,1,P0,total,0.0,0.0
6,19,1,P1,total,0.0,0.0
6,19,2,P0,total,0.0,0.0
6,19,2,P1,total,0.0,0.0
6,19,3,P0,total,0.0,0.0
6,19,3,P1,total,0.0,0.0
6,19,4,P0,total,0.0,0.0
6,19,4,P1,total,0.0,0.0
6,19,5,P0,total,0.0,0.0
6,19,5,P1,total,0.0,0.0
6,19,6,P0,total,0.0,0.0
6,19,6,P1,total,0.0,0.0
6,19,7,P0,total,0.0,0.0
6,19,7,P1,total,0.0,0.0
6,19,8,P0,total,0.0,0.0
6,19,8,P1,total,0.0,0.0
6,19,9,P0,total,0.0,0.0
6,19,9,P1,total,0.0,0.0
6,19,10,P0,total,0.0,0.0
6,19,10,P1,total,0.0,0.0
6,19,11,P0,total,0.0,0.0
6,19,11,P1,total,0.0,0.0
6,19,12,P0,total,0.0,0.0
6,19,12,P1,total,0.0,0.0
6,19,13,P0,total,0.0,0.0
6,19,13,P1,total,0.0,0.0
6,19,14,P0,total,0.0,0.0
6,19,14,P1,total,0.0,0.0
6,19,15,P0,total,0.0,0.0
6,19,15,P1,total,0.0,0.0
6,19,16,P0,total,0.0,0.0
6,19,16,P1,total,0.0,0.0
6,19,17,P0,total,0.0,0.0
6,19,17,P1,total,0.0,0.0
6,19,18,P0,total,0.0,0.0
6,19,18,P1,total,0.0,0.0
6,19,19,P0,total,0.06645000743389042,0.00948443753362998
6,19,19,P1,total,0.0014453746961739095,0.00315822887296637
6,19,20,P0,total,0.019476726316829954,0.003895245782418664
6,19,20,P1,total,-0.003863176190671445,0.002308532537429919
6,19,21,P0,total,0.0,0.0
6,19,21,P1,total,0.0,0.0
6,19,22,P0,total,0.0,0.0
6,19,22,P1,total,0.0,0.0
6,19,23,P0,total,0.0,0.0
6,19,23,P1,total,0.0,0.0
6,19,24,P0,total,0.0,0.0
6,19,24,P1,total,0.0,0.0
6,19,25,P0,total,0.0,0.0
6,19,25,P1,total,0.0,0.0
6,20,1,P0,total,0.0,0.0
6,20,1,P1,total,0.0,0.0
6,20,2,P0,total,0.0,0.0
6,20,2,P1,total,0.0,0.0
6,20,3,P0,total,0.0,0.0
6,20,3,P1,total,0.0,0.0
6,20,4,P0,total,0.0,0.0
6,20,4,P1,total,0.0,0.0
6,20,5,P0,total,0.0,0.0
6,20,5,P1,total,0.0,0.0
6,20,6,P0,total,0.0,0.0
6,20,6,P1,total,0.0,0.0
6,20,7,P0,total,0.0,0.0
6,20,7,P1,total,0.0,0.0
6,20,8,P0,total,0.0,0.0
6,20,8,P1,total,0.0,0.0
6,20,9,P0,total,0.0,0.0
6,20,9,P1,total,0.0,0.0
6,20,10,P0,total,0.0,0.0
6,20,10,P1,total,0.0,0.0
6,20,11,P0,total,0.0,0.0
6,20,11,P1,total,0.0,0.0
6,20,12,P0,total,0.0,0.0
6,20,12,P1,total,0.0,0.0
6,20,13,P0,total,0.0,0.0
6,20,13,P1,total,0.0,0.0
6,20,14,P0,total,0.0,0.0
6,20,14,P1,total,0.0,0.0
6,20,15,P0,total,0.0,0.0
6,20,15,P1,total,0.0,0.0
6,20,16,P0,total,0.0,0.0
6,20,16,P1,total,0.0,0.0
6,20,17,P0,total,0.0,0.0
6,20,17,P1,total,0.0,0.0
6,20,18,P0,total,0.0,0.0
6,20,18,P1,total,0.0,0.0
6,20,19,P0,total,0.0026863488944111487,0.0010062185296270505
6,20,19,P1,total,0.0003225173608306599,0.0005419849627456493
6,20,20,P0,total,0.07368271253242002,0.007829166808500246
6,20,20,P1,total,0.004999993811300646,0.003099363958484716
6,20,21,P0,total,0.008826574938779488,0.0018459338039919751
6,20,21,P1,total,-0.001699695443375756,0.0010413734274472613
6,20,22,P0,total,0.0007675282555460426,0.0005432945623559149
6,20,22,P1,total,-0.00034114667142604943,0.0003450663817109021
6,20,23,P0,total,0.0,0.0
6,20,23,P1,total,0.0,0.0
6,20,24,P0,total,0.0,0.0
6,20,24,P1,total,0.0,0.0
6,20,25,P0,total,0.0,0.0
6,20,25,P1,total,0.0,0.0
6,21,1,P0,total,0.0,0.0
6,21,1,P1,total,0.0,0.0
6,21,2,P0,total,0.0,0.0
6,21,2,P1,total,0.0,0.0
6,21,3,P0,total,0.0,0.0
6,21,3,P1,total,0.0,0.0
6,21,4,P0,total,0.0,0.0
6,21,4,P1,total,0.0,0.0
6,21,5,P0,total,0.0,0.0
6,21,5,P1,total,0.0,0.0
6,21,6,P0,total,0.0,0.0
6,21,6,P1,total,0.0,0.0
6,21,7,P0,total,0.0,0.0
6,21,7,P1,total,0.0,0.0
6,21,8,P0,total,0.0,0.0
6,21,8,P1,total,0.0,0.0
6,21,9,P0,total,0.0,0.0
6,21,9,P1,total,0.0,0.0
6,21,10,P0,total,0.0,0.0
6,21,10,P1,total,0.0,0.0
6,21,11,P0,total,0.0,0.0
6,21,11,P1,total,0.0,0.0
6,21,12,P0,total,0.0,0.0
6,21,12,P1,total,0.0,0.0
6,21,13,P0,total,0.0,0.0
6,21,13,P1,total,0.0,0.0
6,21,14,P0,total,0.0,0.0
6,21,14,P1,total,0.0,0.0
6,21,15,P0,total,0.0,0.0
6,21,15,P1,total,0.0,0.0
6,21,16,P0,total,0.0,0.0
6,21,16,P1,total,0.0,0.0
6,21,17,P0,total,0.0,0.0
6,21,17,P1,total,0.0,0.0
6,21,18,P0,total,0.0,0.0
6,21,18,P1,total,0.0,0.0
6,21,19,P0,total,0.0,0.0
6,21,19,P1,total,0.0,0.0
6,21,20,P0,total,0.0056582692364552985,0.002603487263412862
6,21,20,P1,total,0.0005066885010073202,0.001323896361986009
6,21,21,P0,total,0.05771434621184403,0.011926187315036429
6,21,21,P1,total,0.016312728463900375,0.0056002359529623
6,21,22,P0,total,0.022633076945821194,0.006000838952976342
6,21,22,P1,total,-0.008863752406378156,0.003451574134271906
6,21,23,P0,total,0.0,0.0
6,21,23,P1,total,0.0,0.0
6,21,24,P0,total,0.0,0.0
6,21,24,P1,total,0.0,0.0
6,21,25,P0,total,0.0,0.0
6,21,25,P1,total,0.0,0.0
6,22,1,P0,total,0.0,0.0
6,22,1,P1,total,0.0,0.0
6,22,2,P0,total,0.0,0.0
6,22,2,P1,total,0.0,0.0
6,22,3,P0,total,0.0,0.0
6,22,3,P1,total,0.0,0.0
6,22,4,P0,total,0.0,0.0
6,22,4,P1,total,0.0,0.0
6,22,5,P0,total,0.0,0.0
6,22,5,P1,total,0.0,0.0
6,22,6,P0,total,0.0,0.0
6,22,6,P1,total,0.0,0.0
6,22,7,P0,total,0.0,0.0
6,22,7,P1,total,0.0,0.0
6,22,8,P0,total,0.0,0.0
6,22,8,P1,total,0.0,0.0
6,22,9,P0,total,0.0,0.0
6,22,9,P1,total,0.0,0.0
6,22,10,P0,total,0.0,0.0
6,22,10,P1,total,0.0,0.0
6,22,11,P0,total,0.0,0.0
6,22,11,P1,total,0.0,0.0
6,22,12,P0,total,0.0,0.0
6,22,12,P1,total,0.0,0.0
6,22,13,P0,total,0.0,0.0
6,22,13,P1,total,0.0,0.0
6,22,14,P0,total,0.0,0.0
6,22,14,P1,total,0.0,0.0
6,22,15,P0,total,0.0,0.0
6,22,15,P1,total,0.0,0.0
6,22,16,P0,total,0.0,0.0
6,22,16,P1,total,0.0,0.0
6,22,17,P0,total,0.0,0.0
6,22,17,P1,total,0.0,0.0
6,22,18,P0,total,0.0,0.0
6,22,18,P1,total,0.0,0.0
6,22,19,P0,total,0.0,0.0
6,22,19,P1,total,0.0,0.0
6,22,20,P0,total,0.0,0.0
6,22,20,P1,total,0.0,0.0
6,22,21,P0,total,0.0017218493680969146,0.0007649027410659315
6,22,21,P1,total,-0.00038835103575682794,0.0003282349806055628
6,22,22,P0,total,0.07231767346007036,0.0073240697046977644
6,22,22,P1,total,0.006999003736108219,0.002761454042625461
6,22,23,P0,total,0.012052945576678398,0.002330185822871505
6,22,23,P1,total,-0.0032978290308741105,0.0010521961671593246
6,22,24,P0,total,0.0,0.0
6,22,24,P1,total,0.0,0.0
6,22,25,P0,total,0.0,0.0
6,22,25,P1,total,0.0,0.0
6,23,1,P0,total,0.0,0.0
6,23,1,P1,total,0.0,0.0
6,23,2,P0,total,0.0,0.0
6,23,2,P1,total,0.0,0.0
6,23,3,P0,total,0.0,0.0
6,23,3,P1,total,0.0,0.0
6,23,4,P0,total,0.0,0.0
6,23,4,P1,total,0.0,0.0
6,23,5,P0,total,0.0,0.0
6,23,5,P1,total,0.0,0.0
6,23,6,P0,total,0.0,0.0
6,23,6,P1,total,0.0,0.0
6,23,7,P0,total,0.0,0.0
6,23,7,P1,total,0.0,0.0
6,23,8,P0,total,0.0,0.0
6,23,8,P1,total,0.0,0.0
6,23,9,P0,total,0.0,0.0
6,23,9,P1,total,0.0,0.0
6,23,10,P0,total,0.0,0.0
6,23,10,P1,total,0.0,0.0
6,23,11,P0,total,0.0,0.0
6,23,11,P1,total,0.0,0.0
6,23,12,P0,total,0.0,0.0
6,23,12,P1,total,0.0,0.0
6,23,13,P0,total,0.0,0.0
6,23,13,P1,total,0.0,0.0
6,23,14,P0,total,0.0,0.0
6,23,14,P1,total,0.0,0.0
6,23,15,P0,total,0.0,0.0
6,23,15,P1,total,0.0,0.0
6,23,16,P0,total,0.0,0.0
6,23,16,P1,total,0.0,0.0
6,23,17,P0,total,0.0,0.0
6,23,17,P1,total,0.0,0.0
6,23,18,P0,total,0.0,0.0
6,23,18,P1,total,0.0,0.0
6,23,19,P0,total,0.0,0.0
6,23,19,P1,total,0.0,0.0
6,23,20,P0,total,0.0,0.0
6,23,20,P1,total,0.0,0.0
6,23,21,P0,total,0.0,0.0
6,23,21,P1,total,0.0,0.0
6,23,22,P0,total,0.0039396952816140585,0.000810118186605113
6,23,22,P1,total,-0.00041719109652091314,0.00035745369938585645
6,23,23,P0,total,0.07059933944652393,0.004721516673396699
6,23,23,P1,total,0.004780175170682098,0.002104390040619352
6,23,24,P0,total,0.011346322411048493,0.0014677428150210135
6,23,24,P1,total,-0.0017372751629319621,0.0006777843493760886
6,23,25,P0,total,0.00047276343379368697,0.00027112184623769085
6,23,25,P1,total,-0.00032774293464282007,0.00020003375269263453
6,24,1,P0,total,0.0,0.0
6,24,1,P1,total,0.0,0.0
6,24,2,P0,total,0.0,0.0
6,24,2,P1,total,0.0,0.0
6,24,3,P0,total,0.0,0.0
6,24,3,P1,total,0.0,0.0
6,24,4,P0,total,0.0,0.0
6,24,4,P1,total,0.0,0.0
6,24,5,P0,total,0.0,0.0
6,24,5,P1,total,0.0,0.0
6,24,6,P0,total,0.0,0.0
6,24,6,P1,total,0.0,0.0
6,24,7,P0,total,0.0,0.0
6,24,7,P1,total,0.0,0.0
6,24,8,P0,total,0.0,0.0
6,24,8,P1,total,0.0,0.0
6,24,9,P0,total,0.0,0.0
6,24,9,P1,total,0.0,0.0
6,24,10,P0,total,0.0,0.0
6,24,10,P1,total,0.0,0.0
6,24,11,P0,total,0.0,0.0
6,24,11,P1,total,0.0,0.0
6,24,12,P0,total,0.0,0.0
6,24,12,P1,total,0.0,0.0
6,24,13,P0,total,0.0,0.0
6,24,13,P1,total,0.0,0.0
6,24,14,P0,total,0.0,0.0
6,24,14,P1,total,0.0,0.0
6,24,15,P0,total,0.0,0.0
6,24,15,P1,total,0.0,0.0
6,24,16,P0,total,0.0,0.0
6,24,16,P1,total,0.0,0.0
6,24,17,P0,total,0.0,0.0
6,24,17,P1,total,0.0,0.0
6,24,18,P0,total,0.0,0.0
6,24,18,P1,total,0.0,0.0
6,24,19,P0,total,0.0,0.0
6,24,19,P1,total,0.0,0.0
6,24,20,P0,total,0.0,0.0
6,24,20,P1,total,0.0,0.0
6,24,21,P0,total,0.0,0.0
6,24,21,P1,total,0.0,0.0
6,24,22,P0,total,0.0,0.0
6,24,22,P1,total,0.0,0.0
6,24,23,P0,total,0.012166984056597914,0.001705084870278955
6,24,23,P1,total,-0.0013819809459365536,0.0008455379753113615
6,24,24,P0,total,0.06146424704453774,0.005122845093925645
6,24,24,P1,total,0.008736338312505762,0.0020332229098026866
6,24,25,P0,total,0.01321586199251153,0.0018661051958350882
6,24,25,P1,total,-0.0018399173019443512,0.000857457353570141
6,25,1,P0,total,0.0,0.0
6,25,1,P1,total,0.0,0.0
6,25,2,P0,total,0.0,0.0
6,25,2,P1,total,0.0,0.0
6,25,3,P0,total,0.0,0.0
6,25,3,P1,total,0.0,0.0
6,25,4,P0,total,0.0,0.0
6,25,4,P1,total,0.0,0.0
6,25,5,P0,total,0.0,0.0
6,25,5,P1,total,0.0,0.0
6,25,6,P0,total,0.0,0.0
6,25,6,P1,total,0.0,0.0
6,25,7,P0,total,0.0,0.0
6,25,7,P1,total,0.0,0.0
6,25,8,P0,total,0.0,0.0
6,25,8,P1,total,0.0,0.0
6,25,9,P0,total,0.0,0.0
6,25,9,P1,total,0.0,0.0
6,25,10,P0,total,0.0,0.0
6,25,10,P1,total,0.0,0.0
6,25,11,P0,total,0.0,0.0
6,25,11,P1,total,0.0,0.0
6,25,12,P0,total,0.0,0.0
6,25,12,P1,total,0.0,0.0
6,25,13,P0,total,0.0,0.0
6,25,13,P1,total,0.0,0.0
6,25,14,P0,total,0.0,0.0
6,25,14,P1,total,0.0,0.0
6,25,15,P0,total,0.0,0.0
6,25,15,P1,total,0.0,0.0
6,25,16,P0,total,0.0,0.0
6,25,16,P1,total,0.0,0.0
6,25,17,P0,total,0.0,0.0
6,25,17,P1,total,0.0,0.0
6,25,18,P0,total,0.0,0.0
6,25,18,P1,total,0.0,0.0
6,25,19,P0,total,0.0,0.0
6,25,19,P1,total,0.0,0.0
6,25,20,P0,total,0.0,0.0
6,25,20,P1,total,0.0,0.0
6,25,21,P0,total,0.0,0.0
6,25,21,P1,total,0.0,0.0
6,25,22,P0,total,0.0,0.0
6,25,22,P1,total,0.0,0.0
6,25,23,P0,total,0.0005824746209138308,0.00041157694807969004
6,25,23,P1,total,-0.0004475955536650531,0.00031858520887543954
6,25,24,P0,total,0.015435577454216521,0.0024307733255266974
6,25,24,P1,total,-0.0038436623071724943,0.0010119794694283194
6,25,25,P0,total,0.07280932761422881,0.006822134432438758
6,25,25,P1,total,0.005790360373391532,0.0031777448156241482
